Temperature,H2,H2O,CO,CO2,CH2O,CH4,CH3OH,C2H2,CH3CHO,C2H4,C2H6,CH3COCH3,A1-C6H6,C5H6,A2-C10H8,A1OH-C6H6O,C5H4O2,C2H2O2,HAA-C2H4O2,XYLOSE-C5H8O,C11H12O4,C8H10O3,C2H5OH,HCOOH
1073.0,0.0,0.14682,0.17653,0.05633,0.05017,0.00817,0.08378,0.0,0.01025,0.06718,0.0,0.04623,0.0,0.0,0.0,0.04346,0.0,0.0,0.02787,0.0,0.18465,0.0,0.0,0.00795
1073.0,0.0,0.14792,0.17883,0.05648,0.0504,0.0083,0.08439,0.0,0.01073,0.06735,0.0,0.04694,0.0,0.0,0.0,0.04362,0.0,0.0,0.02799,0.0,0.17802,0.0,0.0,0.00809
1073.0,0.00021,0.06748,0.07819,0.115,0.05923,0.00311,0.05652,0.0,0.0132,0.01024,0.0,0.04955,0.0,0.0,0.0,0.0018,0.0,0.02331,0.07132,0.07951,0.03923,0.0,0.00762,0.00702
1073.0,0.00021,0.19057,0.07841,0.11007,0.06451,0.00276,0.05534,0.0,0.01379,0.01155,0.0,0.05046,0.0,0.0,0.0,0.00127,0.0,0.0244,0.07164,0.03862,0.02332,0.0,0.00893,0.00684
1073.0,0.0002,0.18661,0.07401,0.10674,0.05758,0.0029,0.05398,0.0,0.01276,0.01023,0.0,0.04675,0.0,0.0,0.0,0.00146,0.0,0.02216,0.06642,0.05493,0.02506,0.0,0.0077,0.00649
1073.0,0.00018,0.18514,0.06801,0.10014,0.05139,0.00268,0.0491,0.0,0.01149,0.00882,0.0,0.04315,0.0,0.0,0.0,0.00155,0.0,0.02028,0.06209,0.07046,0.03458,0.0,0.00658,0.00612
1073.0,0.00018,0.30299,0.06676,0.09339,0.05495,0.00237,0.04636,0.0,0.01175,0.00983,0.0,0.04308,0.0,0.0,0.0,0.00109,0.0,0.0208,0.0612,0.03508,0.02076,0.0,0.00759,0.00586
1073.0,0.00017,0.29766,0.06361,0.09179,0.04928,0.00255,0.04629,0.0,0.01095,0.00879,0.0,0.0401,0.0,0.0,0.0,0.00129,0.0,0.01897,0.05701,0.04824,0.02181,0.0,0.00657,0.00559
1073.0,0.00015,0.29629,0.05875,0.08639,0.04426,0.00232,0.04232,0.0,0.00994,0.00758,0.0,0.03727,0.0,0.0,0.0,0.00134,0.0,0.0175,0.05359,0.06125,0.02947,0.0,0.00565,0.00529
1073.0,0.00026,0.07232,0.09155,0.12703,0.07854,0.00318,0.06214,0.0,0.01657,0.01412,0.0,0.06079,0.0,0.0,0.0,0.00147,0.0,0.02977,0.08657,0.03633,0.02465,0.0,0.01095,0.00809
1073.0,0.00024,0.06898,0.087,0.12542,0.06855,0.00356,0.06367,0.0,0.0151,0.01242,0.0,0.05516,0.0,0.0,0.0,0.00176,0.0,0.02636,0.07846,0.05654,0.02676,0.0,0.00924,0.00757
1073.0,0.00021,0.0676,0.07981,0.11679,0.06082,0.00323,0.05772,0.0,0.01356,0.01063,0.0,0.05062,0.0,0.0,0.0,0.00183,0.0,0.0239,0.07273,0.07585,0.03684,0.0,0.00788,0.00712
1073.0,0.0,0.33404,0.12821,0.04956,0.04426,0.00733,0.05917,0.0,0.00965,0.05911,0.0,0.04151,0.0,0.0,0.0,0.03063,0.0,0.0,0.01602,0.0,0.15187,0.0,0.0,0.00715
1073.0,0.00022,0.19294,0.07849,0.10976,0.06752,0.00274,0.05252,0.0,0.01419,0.01215,0.0,0.05224,0.0,0.0,0.0,0.00127,0.0,0.02555,0.0745,0.03326,0.02304,0.0,0.00942,0.00697
1073.0,0.0002,0.18676,0.07558,0.10911,0.05955,0.00297,0.0554,0.0,0.0131,0.01067,0.0,0.04787,0.0,0.0,0.0,0.00148,0.0,0.02283,0.06803,0.04972,0.0237,0.0,0.00803,0.0066
1073.0,0.00019,0.18526,0.06968,0.10186,0.0529,0.00282,0.05026,0.0,0.01185,0.00921,0.0,0.04417,0.0,0.0,0.0,0.00161,0.0,0.02082,0.06343,0.06682,0.03183,0.0,0.00683,0.00622
1073.0,0.00019,0.30557,0.06684,0.09382,0.05735,0.00234,0.04451,0.0,0.01204,0.01033,0.0,0.0444,0.0,0.0,0.0,0.00109,0.0,0.02168,0.06335,0.03002,0.02074,0.0,0.008,0.00595
1073.0,0.00018,0.2976,0.0649,0.09386,0.05106,0.0026,0.04757,0.0,0.01119,0.00923,0.0,0.04095,0.0,0.0,0.0,0.00131,0.0,0.0195,0.05826,0.04305,0.02107,0.0,0.0069,0.00567
1073.0,0.00016,0.29618,0.05981,0.08786,0.04554,0.00235,0.04326,0.0,0.01017,0.00786,0.0,0.03799,0.0,0.0,0.0,0.00133,0.0,0.01792,0.05456,0.05785,0.02835,0.0,0.00588,0.00536
1073.0,0.00024,0.07165,0.09202,0.13099,0.07371,0.00339,0.06784,0.0,0.01618,0.01324,0.0,0.05817,0.0,0.0,0.0,0.0016,0.0,0.02787,0.08194,0.04413,0.01835,0.0,0.01016,0.00792
1073.0,0.00025,0.06908,0.08573,0.122,0.06562,0.0041,0.06168,0.0,0.01472,0.01234,0.0,0.05357,0.0,0.0,0.0,0.00201,0.0,0.0253,0.07623,0.0637,0.02586,0.0,0.00874,0.00745
1073.0,0.00022,0.06812,0.07877,0.11378,0.05823,0.00354,0.05588,0.0,0.01323,0.01038,0.0,0.0493,0.0,0.0,0.0,0.00223,0.0,0.02303,0.07113,0.08203,0.03637,0.0,0.00741,0.00701
1073.0,0.00021,0.19006,0.0795,0.11323,0.06335,0.00291,0.0585,0.0,0.01395,0.01132,0.0,0.05019,0.0,0.0,0.0,0.00139,0.0,0.02398,0.0707,0.04086,0.01664,0.0,0.0087,0.00685
1073.0,0.0,0.32148,0.14485,0.0474,0.04241,0.00707,0.06702,0.0,0.00943,0.05652,0.0,0.03995,0.0,0.0,0.0,0.03175,0.0,0.0,0.01806,0.0,0.14246,0.0,0.0,0.0069
1073.0,0.00022,0.18682,0.07462,0.10587,0.05669,0.00381,0.05342,0.0,0.0128,0.01085,0.0,0.04654,0.0,0.0,0.0,0.00178,0.0,0.02193,0.06621,0.05727,0.02236,0.0,0.00751,0.00649
1073.0,0.00019,0.18568,0.06877,0.09934,0.05073,0.00308,0.04871,0.0,0.01159,0.00899,0.0,0.04312,0.0,0.0,0.0,0.00188,0.0,0.02013,0.0621,0.07246,0.03145,0.0,0.00643,0.00614
1073.0,0.00018,0.30141,0.06803,0.09684,0.05398,0.0025,0.04997,0.0,0.01192,0.00962,0.0,0.04293,0.0,0.0,0.0,0.0012,0.0,0.02047,0.06046,0.03696,0.01484,0.0,0.00739,0.00588
1073.0,0.0002,0.29756,0.06446,0.09112,0.04869,0.00373,0.04592,0.0,0.01103,0.00973,0.0,0.04009,0.0,0.0,0.0,0.00152,0.0,0.01887,0.057,0.05002,0.01912,0.0,0.00643,0.00559
1073.0,0.00016,0.29654,0.05946,0.08587,0.04384,0.00269,0.04208,0.0,0.01003,0.00779,0.0,0.03731,0.0,0.0,0.0,0.00164,0.0,0.01743,0.05374,0.0626,0.02707,0.0,0.00554,0.00531
1073.0,0.00026,0.07277,0.09576,0.13521,0.07838,0.00352,0.07115,0.0,0.01702,0.01421,0.0,0.06104,0.0,0.0,0.0,0.00156,0.0,0.02959,0.08597,0.03279,0.01534,0.0,0.01091,0.00818
1073.0,0.00031,0.06996,0.09068,0.12766,0.07049,0.00589,0.06512,0.0,0.0157,0.01485,0.0,0.05669,0.0,0.0,0.0,0.00214,0.0,0.02714,0.08064,0.0511,0.02043,0.0,0.00952,0.00772
1073.0,0.00025,0.06847,0.08298,0.11842,0.06232,0.00433,0.05894,0.0,0.01417,0.01184,0.0,0.05208,0.0,0.0,0.0,0.00221,0.0,0.02457,0.0747,0.07266,0.03013,0.0,0.00807,0.00727
1073.0,0.00022,0.19138,0.08282,0.11742,0.06766,0.00299,0.06154,0.0,0.01469,0.01222,0.0,0.05272,0.0,0.0,0.0,0.00136,0.0,0.02552,0.07428,0.02993,0.01418,0.0,0.00941,0.00709
1073.0,0.00027,0.18704,0.07892,0.1112,0.06134,0.00512,0.05677,0.0,0.01361,0.01296,0.0,0.04914,0.0,0.0,0.0,0.00185,0.0,0.02347,0.06986,0.0444,0.01813,0.0,0.00832,0.00673
1073.0,0.0,0.32016,0.1416,0.04738,0.04223,0.00692,0.06578,0.0,0.00884,0.0565,0.0,0.03917,0.0,0.0,0.0,0.03133,0.0,0.0,0.01761,0.0,0.15202,0.0,0.0,0.00675
1073.0,0.00022,0.1857,0.07249,0.10341,0.05436,0.00382,0.05141,0.0,0.01236,0.01037,0.0,0.04544,0.0,0.0,0.0,0.00198,0.0,0.02143,0.06523,0.06345,0.02641,0.0,0.00703,0.00635
1073.0,0.00019,0.3025,0.07068,0.1006,0.05775,0.00253,0.0526,0.0,0.01249,0.01041,0.0,0.04498,0.0,0.0,0.0,0.00117,0.0,0.02176,0.06347,0.02688,0.01367,0.0,0.00804,0.00606
1073.0,0.00022,0.29787,0.06764,0.09573,0.0527,0.004,0.04885,0.0,0.01164,0.01078,0.0,0.0421,0.0,0.0,0.0,0.00156,0.0,0.02007,0.05984,0.03856,0.01636,0.0,0.00716,0.00579
1073.0,0.00018,0.29624,0.06226,0.08925,0.04684,0.00317,0.04427,0.0,0.0106,0.00882,0.0,0.0391,0.0,0.0,0.0,0.00171,0.0,0.01847,0.05624,0.05482,0.02395,0.0,0.00606,0.00547
1073.0,0.00028,0.07419,0.09813,0.13822,0.08103,0.00386,0.07292,0.0,0.01762,0.01489,0.0,0.06307,0.0,0.0,0.0,0.00159,0.0,0.03082,0.08889,0.02729,0.01314,0.0,0.01126,0.00835
1073.0,0.00035,0.07027,0.09261,0.12939,0.07207,0.00721,0.06624,0.0,0.01603,0.01631,0.0,0.05769,0.0,0.0,0.0,0.00221,0.0,0.02771,0.08203,0.04667,0.01811,0.0,0.00978,0.00781
1073.0,0.00028,0.06852,0.08498,0.12063,0.06433,0.00512,0.06038,0.0,0.01454,0.01298,0.0,0.05325,0.0,0.0,0.0,0.00229,0.0,0.02527,0.07638,0.06716,0.02816,0.0,0.00842,0.00737
1073.0,0.00023,0.19272,0.08474,0.11994,0.07047,0.00301,0.06334,0.0,0.0152,0.0127,0.0,0.05469,0.0,0.0,0.0,0.00134,0.0,0.02679,0.07726,0.02383,0.01399,0.0,0.00981,0.00724
1073.0,0.00028,0.18763,0.08058,0.11383,0.06351,0.00524,0.05828,0.0,0.01398,0.01344,0.0,0.05043,0.0,0.0,0.0,0.00184,0.0,0.02426,0.0717,0.03882,0.01697,0.0,0.00867,0.00684
1073.0,0.00023,0.18579,0.07437,0.10565,0.05633,0.0042,0.05288,0.0,0.01273,0.0111,0.0,0.04656,0.0,0.0,0.0,0.002,0.0,0.02206,0.06672,0.0581,0.02408,0.0,0.00738,0.00646
1073.0,0.0,0.49873,0.08341,0.04158,0.03642,0.00531,0.03985,0.0,0.00689,0.0502,0.0,0.03353,0.0,0.0,0.0,0.02543,0.0,0.0,0.01296,0.0,0.10965,0.0,0.0,0.00521
1073.0,0.0002,0.30419,0.07271,0.1029,0.06053,0.00252,0.05444,0.0,0.01301,0.01087,0.0,0.0469,0.0,0.0,0.0,0.00114,0.0,0.02297,0.06627,0.0207,0.01269,0.0,0.00844,0.00622
1073.0,0.00025,0.29787,0.06973,0.09822,0.05487,0.00499,0.05037,0.0,0.01199,0.01209,0.0,0.04326,0.0,0.0,0.0,0.00166,0.0,0.02079,0.0616,0.03222,0.01485,0.0,0.00754,0.00589
1073.0,0.00021,0.29594,0.06402,0.09118,0.0486,0.00389,0.04558,0.0,0.01089,0.00986,0.0,0.03996,0.0,0.0,0.0,0.00176,0.0,0.01896,0.05742,0.04948,0.02207,0.0,0.00639,0.00555
1073.0,7e-05,0.12927,0.13383,0.03296,0.05725,0.00735,0.0651,0.0,0.01282,0.069,0.0,0.08373,0.0,0.0,0.0,0.02655,0.0,0.00817,0.05341,0.01465,0.15125,0.0,0.00237,0.00846
1073.0,6e-05,0.12386,0.14809,0.02992,0.05249,0.00693,0.07529,0.0,0.01177,0.06479,0.0,0.07805,0.0,0.0,0.0,0.02808,0.0,0.00717,0.05252,0.01783,0.1453,0.0,0.00197,0.0079
1073.0,6e-05,0.12109,0.14331,0.02743,0.0493,0.00651,0.07393,0.0,0.01034,0.06266,0.0,0.07386,0.0,0.0,0.0,0.03029,0.0,0.00642,0.05311,0.02095,0.15581,0.0,0.00165,0.00739
1073.0,6e-05,0.30733,0.10545,0.02581,0.04522,0.00584,0.05137,0.0,0.01009,0.05486,0.0,0.06639,0.0,0.0,0.0,0.02112,0.0,0.00639,0.04222,0.01255,0.12128,0.0,0.00183,0.0067
1073.0,5e-05,0.30067,0.1144,0.0245,0.04313,0.00571,0.05516,0.0,0.00968,0.05336,0.0,0.06426,0.0,0.0,0.0,0.02127,0.0,0.00588,0.04113,0.01507,0.11995,0.0,0.0016,0.00651
1073.0,5e-05,0.29665,0.11212,0.02297,0.04134,0.00546,0.05495,0.0,0.00868,0.05257,0.0,0.06197,0.0,0.0,0.0,0.02122,0.0,0.00538,0.03987,0.01766,0.13067,0.0,0.00138,0.0062
1073.0,4e-05,0.4567,0.07618,0.01992,0.03639,0.00455,0.03803,0.0,0.0079,0.04461,0.0,0.05358,0.0,0.0,0.0,0.01695,0.0,0.00515,0.03399,0.01064,0.09477,0.0,0.00146,0.00526
1073.0,0.0,0.48942,0.08914,0.04077,0.03607,0.00562,0.04266,0.0,0.00742,0.04894,0.0,0.03361,0.0,0.0,0.0,0.02488,0.0,0.0,0.01273,0.0,0.11347,0.0,0.0,0.0055
1073.0,4e-05,0.44724,0.08421,0.01954,0.03503,0.00463,0.04085,0.0,0.00785,0.04338,0.0,0.05223,0.0,0.0,0.0,0.01678,0.0,0.00478,0.03287,0.01233,0.09718,0.0,0.00129,0.00528
1073.0,4e-05,0.43688,0.08933,0.01845,0.03321,0.00439,0.04357,0.0,0.00698,0.04223,0.0,0.04979,0.0,0.0,0.0,0.01695,0.0,0.00432,0.03192,0.01418,0.10484,0.0,0.00111,0.00499
1073.0,7e-05,0.12925,0.13469,0.03386,0.05797,0.00735,0.06552,0.0,0.01291,0.06911,0.0,0.08407,0.0,0.0,0.0,0.02656,0.0,0.00844,0.05405,0.01263,0.1514,0.0,0.0025,0.00848
1073.0,6e-05,0.12424,0.14953,0.03098,0.05349,0.00698,0.07613,0.0,0.01207,0.06504,0.0,0.07881,0.0,0.0,0.0,0.02815,0.0,0.00749,0.05335,0.01544,0.14269,0.0,0.00213,0.00799
1073.0,6e-05,0.12176,0.14554,0.02839,0.05029,0.00661,0.07496,0.0,0.01082,0.06294,0.0,0.07488,0.0,0.0,0.0,0.03042,0.0,0.00673,0.05398,0.01894,0.15054,0.0,0.00181,0.00752
1073.0,6e-05,0.30699,0.10633,0.02645,0.04571,0.00583,0.05176,0.0,0.01015,0.05491,0.0,0.06657,0.0,0.0,0.0,0.02112,0.0,0.00656,0.04262,0.01102,0.12143,0.0,0.00193,0.00671
1073.0,5e-05,0.30088,0.11526,0.02516,0.04376,0.00573,0.05561,0.0,0.00985,0.05351,0.0,0.06468,0.0,0.0,0.0,0.02132,0.0,0.00606,0.04161,0.01344,0.11849,0.0,0.00171,0.00655
1073.0,5e-05,0.29972,0.11045,0.02381,0.04243,0.00558,0.05336,0.0,0.00908,0.05325,0.0,0.06324,0.0,0.0,0.0,0.02107,0.0,0.00565,0.04036,0.01632,0.12832,0.0,0.00151,0.00635
1073.0,5e-05,0.47369,0.06733,0.01969,0.03759,0.004,0.0331,0.0,0.00724,0.04691,0.0,0.05495,0.0,0.0,0.0,0.01765,0.0,0.00552,0.03577,0.01005,0.08282,0.0,0.00161,0.0048
1073.0,4e-05,0.45485,0.07756,0.01957,0.03593,0.00458,0.03852,0.0,0.0079,0.04433,0.0,0.05323,0.0,0.0,0.0,0.0169,0.0,0.00499,0.03354,0.0115,0.09498,0.0,0.00139,0.00527
1073.0,0.0,0.47236,0.09808,0.03938,0.03503,0.00568,0.04569,0.0,0.00718,0.04701,0.0,0.03236,0.0,0.0,0.0,0.02417,0.0,0.0,0.01253,0.0,0.12652,0.0,0.0,0.00553
1073.0,4e-05,0.44376,0.08356,0.01895,0.03422,0.00449,0.0405,0.0,0.00728,0.04302,0.0,0.05101,0.0,0.0,0.0,0.01672,0.0,0.00455,0.03224,0.0133,0.10416,0.0,0.00121,0.00511
1073.0,7e-05,0.12923,0.13504,0.03429,0.0583,0.00735,0.0657,0.0,0.01295,0.06916,0.0,0.08425,0.0,0.0,0.0,0.02656,0.0,0.00858,0.05436,0.01173,0.15153,0.0,0.00256,0.00849
1073.0,7e-05,0.12437,0.15007,0.03163,0.05405,0.00699,0.07653,0.0,0.01219,0.06516,0.0,0.0792,0.0,0.0,0.0,0.02818,0.0,0.0077,0.05388,0.01409,0.14213,0.0,0.00222,0.00802
1073.0,6e-05,0.12204,0.14648,0.02895,0.05083,0.00664,0.07545,0.0,0.01102,0.06308,0.0,0.07537,0.0,0.0,0.0,0.03047,0.0,0.00691,0.05447,0.01779,0.14859,0.0,0.00189,0.00758
1073.0,6e-05,0.30687,0.10673,0.0268,0.04598,0.00583,0.05194,0.0,0.01018,0.05495,0.0,0.0667,0.0,0.0,0.0,0.02112,0.0,0.00666,0.04285,0.01024,0.12145,0.0,0.00198,0.00672
1073.0,5e-05,0.30082,0.11566,0.02549,0.04404,0.00573,0.05586,0.0,0.0099,0.05357,0.0,0.06484,0.0,0.0,0.0,0.02134,0.0,0.00616,0.04185,0.01265,0.11817,0.0,0.00176,0.00657
1073.0,5e-05,0.29973,0.1114,0.02419,0.04276,0.0056,0.05383,0.0,0.00921,0.0533,0.0,0.06351,0.0,0.0,0.0,0.02113,0.0,0.00576,0.04069,0.01549,0.12686,0.0,0.00156,0.00638
1073.0,5e-05,0.47937,0.06513,0.0198,0.03808,0.00379,0.03151,0.0,0.007,0.04773,0.0,0.05544,0.0,0.0,0.0,0.01791,0.0,0.00568,0.0365,0.00955,0.07802,0.0,0.00168,0.00462
1073.0,4e-05,0.46238,0.07278,0.01942,0.03651,0.00439,0.0363,0.0,0.00768,0.04532,0.0,0.05391,0.0,0.0,0.0,0.01716,0.0,0.00515,0.03427,0.0112,0.09054,0.0,0.00146,0.00511
1073.0,4e-05,0.447,0.08065,0.01909,0.03469,0.00451,0.03945,0.0,0.00739,0.0434,0.0,0.05157,0.0,0.0,0.0,0.01673,0.0,0.00467,0.03256,0.01287,0.10334,0.0,0.00126,0.00515
1073.0,0.0,0.16329,0.20913,0.05918,0.05472,0.01021,0.09476,0.0,0.01667,0.07059,0.0,0.05635,0.0,0.0,0.0,0.04473,0.0,0.0,0.02824,0.0,0.08926,0.0,0.0,0.0099
1073.0,7e-05,0.13417,0.17222,0.03379,0.05755,0.00814,0.08579,0.0,0.0164,0.0662,0.0,0.08604,0.0,0.0,0.0,0.03099,0.0,0.00839,0.05865,0.01046,0.07448,0.0,0.00249,0.00918
1073.0,6e-05,0.12889,0.16624,0.02932,0.05113,0.00726,0.07691,0.0,0.01383,0.06081,0.0,0.07711,0.0,0.0,0.0,0.03926,0.0,0.00716,0.06468,0.01381,0.08823,0.0,0.00203,0.00813
1073.0,6e-05,0.12451,0.15689,0.02694,0.04802,0.0067,0.07263,0.0,0.01177,0.0593,0.0,0.07267,0.0,0.0,0.0,0.03961,0.0,0.00644,0.06332,0.01756,0.11433,0.0,0.00172,0.0075
1073.0,6e-05,0.30731,0.1365,0.02708,0.04646,0.00659,0.06946,0.0,0.01316,0.05385,0.0,0.06968,0.0,0.0,0.0,0.02277,0.0,0.00668,0.04468,0.00942,0.06324,0.0,0.00197,0.00743
1073.0,5e-05,0.30312,0.13146,0.0254,0.04449,0.0063,0.06707,0.0,0.01204,0.05309,0.0,0.06728,0.0,0.0,0.0,0.02294,0.0,0.00619,0.04367,0.01263,0.07766,0.0,0.00174,0.00709
1073.0,5e-05,0.2866,0.12727,0.02234,0.03987,0.00555,0.06034,0.0,0.00977,0.04929,0.0,0.06039,0.0,0.0,0.0,0.03035,0.0,0.00534,0.04973,0.01477,0.09536,0.0,0.00141,0.00623
1073.0,5e-05,0.45028,0.10797,0.02103,0.0374,0.00532,0.05397,0.0,0.01057,0.04358,0.0,0.05625,0.0,0.0,0.0,0.01693,0.0,0.00533,0.03431,0.00819,0.05204,0.0,0.00156,0.00599
1073.0,4e-05,0.44242,0.10514,0.02033,0.03569,0.00506,0.05385,0.0,0.00968,0.04265,0.0,0.05406,0.0,0.0,0.0,0.018,0.0,0.00496,0.03458,0.01036,0.06225,0.0,0.00138,0.0057
1073.0,4e-05,0.42143,0.1031,0.0182,0.03247,0.00452,0.04916,0.0,0.00795,0.04016,0.0,0.0492,0.0,0.0,0.0,0.02425,0.0,0.00434,0.03998,0.01206,0.07776,0.0,0.00115,0.00507
1073.0,8e-05,0.13533,0.17489,0.03514,0.05885,0.00826,0.08705,0.0,0.01695,0.06655,0.0,0.08736,0.0,0.0,0.0,0.03118,0.0,0.00884,0.05993,0.00794,0.06824,0.0,0.00265,0.00934
1073.0,0.0,0.15402,0.19977,0.05296,0.0485,0.00884,0.08338,0.0,0.01367,0.06321,0.0,0.04877,0.0,0.0,0.0,0.05492,0.0,0.0,0.04191,0.0,0.10268,0.0,0.0,0.00853
1073.0,7e-05,0.13082,0.17068,0.03083,0.05278,0.00748,0.0788,0.0,0.01474,0.06135,0.0,0.07904,0.0,0.0,0.0,0.03953,0.0,0.00763,0.06612,0.01096,0.07659,0.0,0.00223,0.00839
1073.0,6e-05,0.12633,0.16177,0.0283,0.04943,0.00692,0.07421,0.0,0.01269,0.05955,0.0,0.07433,0.0,0.0,0.0,0.04052,0.0,0.00689,0.06539,0.01465,0.1013,0.0,0.00191,0.00774
1073.0,6e-05,0.30787,0.13823,0.02803,0.04732,0.00664,0.07021,0.0,0.01348,0.054,0.0,0.07039,0.0,0.0,0.0,0.02309,0.0,0.00698,0.04574,0.00733,0.05942,0.0,0.0021,0.00751
1073.0,6e-05,0.30602,0.13459,0.02661,0.0459,0.00649,0.06875,0.0,0.01279,0.05367,0.0,0.069,0.0,0.0,0.0,0.02258,0.0,0.00657,0.04419,0.01052,0.06861,0.0,0.00189,0.00732
1073.0,5e-05,0.29947,0.12724,0.02475,0.04345,0.00603,0.06537,0.0,0.0111,0.05256,0.0,0.06549,0.0,0.0,0.0,0.02306,0.0,0.006,0.04335,0.01356,0.09113,0.0,0.00165,0.00681
1073.0,5e-05,0.45384,0.10749,0.0214,0.03831,0.00536,0.05235,0.0,0.01081,0.04406,0.0,0.05713,0.0,0.0,0.0,0.01687,0.0,0.00559,0.03486,0.00661,0.04999,0.0,0.00168,0.00607
1073.0,5e-05,0.44723,0.10707,0.02097,0.03685,0.00523,0.05474,0.0,0.01027,0.04325,0.0,0.05552,0.0,0.0,0.0,0.01713,0.0,0.00523,0.03428,0.00887,0.05551,0.0,0.0015,0.00589
1073.0,4e-05,0.43821,0.10162,0.0199,0.03491,0.00483,0.05249,0.0,0.00888,0.04228,0.0,0.05262,0.0,0.0,0.0,0.01813,0.0,0.00483,0.03442,0.01101,0.07437,0.0,0.00132,0.00547
1073.0,8e-05,0.13581,0.17594,0.03601,0.05959,0.0083,0.08764,0.0,0.01719,0.06672,0.0,0.08804,0.0,0.0,0.0,0.03125,0.0,0.00916,0.06077,0.00647,0.0664,0.0,0.00274,0.00941
1073.0,7e-05,0.13186,0.17283,0.03142,0.05345,0.0076,0.07964,0.0,0.01518,0.06158,0.0,0.07998,0.0,0.0,0.0,0.03968,0.0,0.00785,0.0668,0.01009,0.07066,0.0,0.00229,0.00852
1073.0,0.0,0.1487,0.18887,0.0523,0.04724,0.0082,0.08025,0.0,0.01158,0.06243,0.0,0.04564,0.0,0.0,0.0,0.05385,0.0,0.0,0.04095,0.0,0.13564,0.0,0.0,0.00792
1073.0,6e-05,0.12735,0.16424,0.02874,0.04995,0.00704,0.07491,0.0,0.01315,0.05965,0.0,0.0751,0.0,0.0,0.0,0.04098,0.0,0.00704,0.06626,0.01377,0.09418,0.0,0.00197,0.00786
1073.0,6e-05,0.30813,0.13899,0.02869,0.04787,0.00666,0.07062,0.0,0.01364,0.05409,0.0,0.07084,0.0,0.0,0.0,0.02321,0.0,0.00722,0.04642,0.0061,0.05818,0.0,0.00218,0.00756
1073.0,6e-05,0.30661,0.13603,0.02734,0.04654,0.00655,0.06932,0.0,0.01307,0.05377,0.0,0.06963,0.0,0.0,0.0,0.02284,0.0,0.00683,0.04509,0.00916,0.0653,0.0,0.00198,0.00739
1073.0,5e-05,0.30238,0.12886,0.02558,0.0445,0.00618,0.06659,0.0,0.01164,0.05319,0.0,0.06694,0.0,0.0,0.0,0.02213,0.0,0.00629,0.04301,0.0126,0.08609,0.0,0.00174,0.00699
1073.0,5e-05,0.4583,0.1048,0.02156,0.03906,0.00534,0.05023,0.0,0.01088,0.04463,0.0,0.05787,0.0,0.0,0.0,0.01692,0.0,0.00583,0.03551,0.00563,0.04899,0.0,0.00176,0.00608
1073.0,5e-05,0.44819,0.10834,0.02159,0.03746,0.00529,0.05552,0.0,0.01055,0.0434,0.0,0.05615,0.0,0.0,0.0,0.01719,0.0,0.00544,0.03483,0.00767,0.0521,0.0,0.00158,0.00597
1073.0,4e-05,0.44029,0.10288,0.0204,0.03552,0.00492,0.05317,0.0,0.00921,0.04254,0.0,0.05339,0.0,0.0,0.0,0.01785,0.0,0.005,0.03449,0.01015,0.07027,0.0,0.00138,0.00557
1073.0,9e-05,0.13513,0.17998,0.03242,0.05491,0.0085,0.08187,0.0,0.01651,0.06253,0.0,0.08227,0.0,0.0,0.0,0.04049,0.0,0.00813,0.06837,0.00809,0.0492,0.0,0.00243,0.00889
1073.0,0.00015,0.13033,0.17274,0.02977,0.05139,0.01023,0.07715,0.0,0.01468,0.06251,0.0,0.07745,0.0,0.0,0.0,0.0417,0.0,0.00734,0.06776,0.01138,0.06838,0.0,0.00213,0.00827
1073.0,9e-05,0.12668,0.16303,0.02776,0.04898,0.00786,0.07399,0.0,0.01284,0.06007,0.0,0.0742,0.0,0.0,0.0,0.04091,0.0,0.00673,0.06543,0.0156,0.09624,0.0,0.00184,0.00776
1073.0,0.0,0.3349,0.12802,0.04967,0.04439,0.00737,0.05919,0.0,0.00976,0.05925,0.0,0.04172,0.0,0.0,0.0,0.03065,0.0,0.0,0.016,0.0,0.15037,0.0,0.0,0.00719
1073.0,0.0,0.33011,0.16609,0.04741,0.04375,0.00811,0.07565,0.0,0.01314,0.05654,0.0,0.04485,0.0,0.0,0.0,0.0354,0.0,0.0,0.02214,0.0,0.07551,0.0,0.0,0.00787
1073.0,6e-05,0.3032,0.1438,0.02696,0.04594,0.0068,0.06869,0.0,0.01372,0.05238,0.0,0.06898,0.0,0.0,0.0,0.02825,0.0,0.00672,0.05075,0.00755,0.04431,0.0,0.002,0.00745
1073.0,7e-05,0.29223,0.14026,0.02449,0.04252,0.00659,0.06403,0.0,0.01217,0.05015,0.0,0.06435,0.0,0.0,0.0,0.0326,0.0,0.00604,0.0539,0.0103,0.05737,0.0,0.00172,0.00687
1073.0,7e-05,0.28494,0.13333,0.02263,0.03999,0.00642,0.06047,0.0,0.01049,0.04915,0.0,0.06069,0.0,0.0,0.0,0.03349,0.0,0.00549,0.05352,0.01308,0.07907,0.0,0.00148,0.00635
1073.0,5e-05,0.44028,0.11493,0.02154,0.03692,0.00546,0.05535,0.0,0.011,0.04231,0.0,0.05558,0.0,0.0,0.0,0.02203,0.0,0.00534,0.03992,0.00665,0.03703,0.0,0.00159,0.006
